Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-15,43.482445655617774,43.50204603512491,43.12964630126953,43.12964630126953,5035230,0.0,0.0
2024-10-16,42.53185320053627,42.757251966035234,42.42405297825627,42.66905212402344,7367947,0.0,0.0
2024-10-17,42.678850164215575,42.97284838952416,41.94385273174898,42.13005447387695,11161569,0.0,0.0
2024-10-18,41.48325797854936,41.64985560654818,41.101056163323726,41.218658447265625,15048688,0.0,0.0
2024-10-21,41.84585329316543,42.01735194116563,41.58125377694078,41.787052154541016,7184217,0.0,0.0
2024-10-22,41.46365564933133,41.60085456909227,41.21865651021817,41.297054290771484,7264019,0.0,0.0
2024-10-23,41.463654514950065,41.89485164217187,41.37545467774673,41.58125305175781,5849530,0.0,0.0
2024-10-24,41.36565306198166,41.4440545796199,41.15985468576646,41.40485382080078,6050892,0.0,0.0
2024-10-25,41.40485430357971,41.68905420074692,41.29705408476524,41.54205322265625,5862759,0.0,0.0
2024-10-28,41.885054088988504,42.296650844550015,41.79685425016958,42.100650787353516,4882222,0.0,0.0
2024-10-29,42.39465096861012,42.52205157245038,42.179054260253906,42.179054260253906,7716405,0.0,0.0
2024-10-30,42.53185387197179,42.9728493506023,42.14965205829348,42.24765396118164,6098557,0.0,0.0
2024-10-31,42.31625118699032,42.32604950756598,41.61065247705791,41.787052154541016,9452917,0.0,0.0
2024-11-01,41.40485457692349,42.11045329499261,41.29705435739735,41.924251556396484,5415715,0.0,0.0
2024-11-04,41.91445368605813,42.05165260751455,41.66455351432523,41.74785232543945,3707285,0.0,0.0
2024-11-05,41.93405531807903,42.08105256471834,41.54205518359351,41.77725601196289,4347447,0.0,0.0
2024-11-06,42.090853367470736,42.335852509611556,41.32645350188602,41.74785232543945,5355349,0.0,0.0
2024-11-07,41.836052510178106,42.36525155876772,41.6596528273149,42.13005447387695,5737476,0.0,0.0
2024-11-08,42.64945126406426,43.1492478709162,42.53185272216797,42.53185272216797,8339043,0.0,0.0
2024-11-11,41.1598541380026,41.355854191099674,40.74825739104981,40.79725646972656,10871180,0.0,0.0
2024-11-12,39.934858613707355,40.86585606526321,39.84665877643596,40.08185958862305,10020308,0.0,0.0
2024-11-13,39.34686468996148,39.738861083984375,39.22926240720332,39.738861083984375,7142143,0.0,0.0
2024-11-14,39.70945990092839,39.81726011752478,39.209659576416016,39.209659576416016,6593223,0.0,0.0
2024-11-15,39.24886275432258,39.444862820362694,39.214563023144834,39.268463134765625,7194665,0.0,0.0
2024-11-18,39.21946291467058,39.797661036594434,39.13126307443168,39.55266189575195,5291487,0.0,0.0
2024-11-19,39.65065934821968,39.885860164117375,39.356661132140175,39.503662109375,6927990,0.0,0.0
2024-11-20,39.50366184748737,39.68006152364367,39.278263092041016,39.278263092041016,11603449,0.0,0.0
2024-11-21,39.24886132557967,39.278263764369086,38.81766418670018,39.01366424560547,9614612,0.0,0.0
2024-11-22,39.199863445995774,39.41546389123364,39.160662685336106,39.35666275024414,8129329,0.0,0.0
2024-11-25,39.80745934136866,39.80745934136866,39.209660839810375,39.3958625793457,20751804,0.0,0.0
2024-11-26,39.49386117865791,39.54286025967258,39.06266403198242,39.06266403198242,8120374,0.0,0.0
2024-11-27,38.92546316016545,39.150861912255834,38.87646034321488,38.98426055908203,7485061,0.0,0.0
2024-11-28,39.2096619934365,39.38606167903357,39.18026329196709,39.268463134765625,7339727,0.0,0.0
2024-11-29,39.190064925426086,39.83686251945518,39.1018650835862,39.758460998535156,8243006,0.0,0.0
2024-12-02,39.86625959880073,40.01326057535048,39.67025954286445,39.905460357666016,5303672,0.0,0.0
2024-12-03,40.05245899767422,40.08186143704734,39.79766153291215,39.84666061401367,6070642,0.0,0.0
2024-12-04,40.150461165148414,40.228858947753906,39.79766179744798,40.228858947753906,7530805,0.0,0.0
2024-12-05,40.17985935712154,40.209258057927244,39.7192597730843,39.77806091308594,5793076,0.0,0.0
2024-12-06,39.738859464852155,39.885860443115234,39.523262765360506,39.885860443115234,5226639,0.0,0.0
2024-12-09,39.39586284905088,39.83196102348988,39.15086370662941,39.77806091308594,5399573,0.0,0.0
2024-12-10,40.914857907776806,41.424456586612244,40.84625844508649,40.99325942993164,11108702,0.0,0.0
2024-12-11,40.94425445273685,41.21865602743492,40.86585667310179,41.159854888916016,5394263,0.0,0.0
2024-12-12,41.15985415971778,41.2970530754411,40.9148550278147,40.95405578613281,3936712,0.0,0.0
2024-12-13,40.37586087531523,40.47385904046306,40.150462104762944,40.346458435058594,5219863,0.0,0.0
2024-12-16,39.78785725400938,39.86625877011023,39.386058829967645,39.5428581237793,7741369,0.0,0.0
2024-12-17,39.37626127023583,39.79766008144245,39.29785975262059,39.435062408447266,6264848,0.0,0.0
2024-12-18,39.4938609810571,39.73886012329491,39.37626243953221,39.46446228027344,6453398,0.0,0.0
2024-12-19,38.758864198196115,39.03326578416611,38.68046641534061,38.88626480102539,11725344,0.0,0.0
2024-12-20,38.44526581465969,38.798065185546875,38.4256654342337,38.798065185546875,19531098,0.0,0.0
2024-12-23,38.709863745520124,39.101863861083984,38.553064446972606,39.101863861083984,4431982,0.0,0.0
2024-12-24,38.76866695932477,39.008765080303185,38.729466197992274,38.935264587402344,2518413,0.0,0.0
2024-12-27,38.896062895714195,39.32726378327705,38.84706381441577,38.974464416503906,4655017,0.0,0.0
2024-12-30,38.97446465551509,39.11166357934818,38.85686611199963,39.04306411743164,3032871,0.0,0.0
2024-12-31,38.62166262736151,38.837263057620376,38.553063170168244,38.75886154174805,3880382,0.0,0.0
2025-01-02,38.70986606173738,39.18516501532143,38.70006774053758,39.16066360473633,4682324,0.0,0.0
2025-01-03,39.05286048234774,39.23906221684373,38.88626286557776,38.96466064453125,4364816,0.0,0.0
2025-01-06,38.464863486584406,38.49426218595813,38.04346468307419,38.20026397705078,8228960,0.0,0.0
2025-01-07,38.20026683845247,38.21986721896648,37.63187075710774,37.92586898803711,7135772,0.0,0.0
2025-01-08,38.10226733700666,38.77846361825094,37.94546803678812,38.61186599731445,8194023,0.0,0.0
2025-01-09,38.37666632965039,38.49426487374641,38.06306771980079,38.484466552734375,5060945,0.0,0.0
2025-01-10,38.758864198196115,39.03326578416611,38.70986511661264,38.88626480102539,4321363,0.0,0.0
2025-01-13,38.66086626095526,39.02346395286028,38.65106420154711,38.798065185546875,4979681,0.0,0.0
2025-01-14,39.1018652827369,39.35666275024414,38.93526391912847,39.35666275024414,7243278,0.0,0.0
2025-01-15,39.24886006937685,39.43506180165287,38.98426055908203,38.98426055908203,4934321,0.0,0.0
2025-01-16,39.39586396702116,39.39586396702116,39.04306459378011,39.18026351928711,7297174,0.0,0.0
2025-01-17,39.23906489907217,39.498763400842115,38.856866821871854,39.248863220214844,7983230,0.0,0.0
2025-01-20,39.48406148776173,39.6996581844234,39.28806143211375,39.435062408447266,4660630,0.0,0.0
2025-01-21,39.82705952809859,40.15046018673994,39.42526108876218,39.79766082763672,5775945,0.0,0.0
2025-01-22,39.26846382135206,39.41546480804995,38.85686704002257,39.00386428833008,7262091,0.0,0.0
2025-01-23,38.602062891800564,38.71966142917911,38.229663161980035,38.33746337890625,7734401,0.0,0.0
2025-01-24,38.582463783266725,38.61186622237234,38.12186793903457,38.52366638183594,7116573,0.0,0.0
2025-01-28,38.71966435748807,38.94506686722978,38.61186787079947,38.69026565551758,7525937,0.0,0.0
2025-01-29,38.26886563019729,38.66086575682485,38.1806657886256,38.347267150878906,5699790,0.0,0.0
2025-01-30,38.464866884166256,38.905866105675535,38.41586780141864,38.69026565551758,3225969,0.0,0.0
2025-01-31,39.17046402743186,39.3076629488381,39.00386266687412,39.15086364746094,8444574,0.0,0.0
2025-02-03,38.641264681592396,38.6902637619419,38.06306656133177,38.4550666809082,7797521,0.0,0.0
2025-02-04,38.75886200640032,38.87646054322858,38.60206271116595,38.739261627197266,6285179,0.0,0.0
2025-02-05,39.033264659001546,39.75846001766938,38.95486314001574,39.32726287841797,7549265,0.0,0.0
2025-02-06,39.023461382501615,39.49876029595198,38.95486192472425,39.45465850830078,6974422,0.0,0.0
2025-02-07,39.55266283939586,39.73886084505796,39.48406337739454,39.67026138305664,5041835,0.0,0.0
2025-02-10,39.34686418994825,39.611459976815866,39.12146168672132,39.288063049316406,4906289,0.0,0.0
2025-02-11,39.35666368273104,39.4203621165195,38.99406598401375,39.31746292114258,6717482,0.0,0.0
2025-02-12,39.19986391015029,39.36646153734107,39.06266498460722,39.33706283569336,7630232,0.0,0.0
2025-02-13,39.64086018339506,40.356257198028636,39.591861104823735,40.17005920410156,8279554,0.0,0.0
2025-02-14,40.395457634341845,40.709056220767444,40.10145568847656,40.10145568847656,6828877,0.0,0.0
2025-02-17,39.83686277080204,40.23866122207659,39.76826330875934,39.98386001586914,5962827,0.0,0.0
2025-02-18,40.27785614763225,40.326858965160625,39.56736015415213,40.15045928955078,6943788,0.0,0.0
2025-02-19,40.1896579478293,40.47875888179109,40.03285864516215,40.16025924682617,6588952,0.0,0.0
2025-02-20,39.591861929317524,39.738859168092695,38.91566192042522,39.34686279296875,11659006,0.0,0.0
2025-02-21,40.01326295207061,40.47385881173085,39.81726288449226,40.43465805053711,10287446,0.0,0.0
2025-02-24,39.63106064628363,40.07205985826552,39.60166194494827,39.98386001586914,6833234,0.0,0.0
2025-02-25,39.60166026860479,39.787858266497445,39.493860050417936,39.503662109375,7903407,0.0,0.0
2025-02-26,39.395860797181655,39.43506155514104,38.6902621074729,38.9156608581543,8297693,0.0,0.0
2025-02-27,39.10186480623305,39.356662270635276,38.96466214559619,39.21946334838867,5916067,0.0,0.0
2025-02-28,38.53346538262708,38.68046636557869,37.99446800912167,38.25906753540039,18135055,0.0,0.0
2025-03-03,38.1512654434681,38.89606116589579,38.14146338461018,38.807861328125,8342631,0.0,0.0
2025-03-04,38.41586780141864,38.827464582567046,38.180666970483564,38.69026565551758,8386617,0.0,0.0
2025-03-05,38.758863720009614,39.18026254553104,38.70006631819097,38.74906539916992,9749141,0.0,0.0
2025-03-06,42.0,42.154998779296875,38.970001220703125,39.22999954223633,13022584,0.790935,0.0
2025-03-07,39.36000061035156,39.689998626708984,38.88999938964844,38.97999954223633,9314621,0.0,0.0
2025-03-10,39.25,39.41999816894531,38.90999984741211,39.20000076293945,6694025,0.0,0.0
2025-03-11,39.349998474121094,40.06999969482422,39.02000045776367,39.650001525878906,11725876,0.0,0.0
2025-03-12,39.470001220703125,39.55500030517578,38.81999969482422,38.95000076293945,11127309,0.0,0.0
2025-03-13,38.400001525878906,38.599998474121094,38.2400016784668,38.2400016784668,8616307,0.0,0.0
2025-03-14,38.720001220703125,39.029998779296875,38.54999923706055,38.650001525878906,7587140,0.0,0.0
2025-03-17,38.779998779296875,39.63999938964844,38.7599983215332,39.58000183105469,9707208,0.0,0.0
2025-03-18,39.43000030517578,39.70000076293945,39.33000183105469,39.619998931884766,6990047,0.0,0.0
2025-03-19,39.70000076293945,39.970001220703125,39.41999816894531,39.560001373291016,6283926,0.0,0.0
2025-03-20,39.380001068115234,39.540000915527344,39.0,39.130001068115234,12485687,0.0,0.0
2025-03-21,39.0,39.63999938964844,38.9900016784668,39.540000915527344,18313470,0.0,0.0
2025-03-24,39.220001220703125,39.38999938964844,38.97999954223633,39.31999969482422,4818118,0.0,0.0
2025-03-25,39.209999084472656,39.380001068115234,38.970001220703125,39.040000915527344,6558976,0.0,0.0
2025-03-26,39.54999923706055,39.88999938964844,39.45000076293945,39.52000045776367,8633420,0.0,0.0
2025-03-27,39.5,39.7400016784668,39.36000061035156,39.63999938964844,7659354,0.0,0.0
2025-03-28,39.599998474121094,40.119998931884766,39.459999084472656,39.689998626708984,8680085,0.0,0.0
2025-03-31,39.0,39.08000183105469,38.20000076293945,38.20000076293945,10559745,0.0,0.0
2025-04-01,38.72999954223633,39.029998779296875,38.540000915527344,38.88999938964844,7266432,0.0,0.0
2025-04-02,38.86000061035156,38.86000061035156,38.189998626708984,38.31999969482422,7319581,0.0,0.0
2025-04-03,37.400001525878906,37.599998474121094,36.959999084472656,37.0099983215332,10562779,0.0,0.0
2025-04-04,36.41999816894531,36.880001068115234,35.97999954223633,36.81999969482422,9403883,0.0,0.0
2025-04-07,33.61000061035156,35.130001068115234,33.25,34.56999969482422,21023886,0.0,0.0
2025-04-08,35.0,35.650001525878906,34.7400016784668,35.380001068115234,13899725,0.0,0.0
2025-04-09,33.90999984741211,34.5,33.79999923706055,34.15999984741211,13587280,0.0,0.0
2025-04-10,36.70000076293945,36.880001068115234,35.95000076293945,36.0,11134888,0.0,0.0
2025-04-11,34.91999816894531,35.41999816894531,34.72999954223633,35.41999816894531,13267732,0.0,0.0
2025-04-14,36.20000076293945,36.61000061035156,36.11000061035156,36.369998931884766,7984849,0.0,0.0
2025-04-15,36.779998779296875,36.900001525878906,36.36000061035156,36.5,6240293,0.0,0.0
2025-04-16,36.20000076293945,36.310001373291016,35.93000030517578,36.06999969482422,7432788,0.0,0.0
2025-04-17,36.0,36.66999816894531,35.970001220703125,36.47999954223633,9007017,0.0,0.0
2025-04-22,36.38999938964844,36.900001525878906,36.29999923706055,36.5099983215332,9273114,0.0,0.0
2025-04-23,37.689998626708984,37.790000915527344,37.310001373291016,37.720001220703125,8921838,0.0,0.0
2025-04-24,38.02000045776367,38.290000915527344,37.93000030517578,38.060001373291016,7571001,0.0,0.0
2025-04-28,38.13999938964844,38.13999938964844,37.470001220703125,37.65999984741211,11283554,0.0,0.0
2025-04-29,37.77000045776367,38.33000183105469,37.68000030517578,38.189998626708984,5967938,0.0,0.0
2025-04-30,38.02000045776367,38.33000183105469,37.849998474121094,38.189998626708984,9696608,0.0,0.0
2025-05-01,37.45000076293945,37.83000183105469,37.2599983215332,37.83000183105469,8185861,0.0,0.0
2025-05-02,37.52000045776367,38.20000076293945,37.31999969482422,38.08000183105469,12128860,0.0,0.0
2025-05-05,38.06999969482422,38.06999969482422,37.630001068115234,37.75,5715861,0.0,0.0
2025-05-06,37.709999084472656,37.81999969482422,37.38999938964844,37.599998474121094,6260439,0.0,0.0
2025-05-07,37.849998474121094,38.25,37.7599983215332,37.93000030517578,9692690,0.0,0.0
2025-05-08,37.5,38.1349983215332,37.4900016784668,37.91999816894531,8208632,0.0,0.0
2025-05-09,37.41999816894531,37.68000030517578,37.369998931884766,37.540000915527344,7266299,0.0,0.0
2025-05-12,38.16999816894531,38.54999923706055,37.959999084472656,38.400001525878906,8799346,0.0,0.0
2025-05-13,39.209999084472656,39.52000045776367,39.02000045776367,39.209999084472656,8917371,0.0,0.0
2025-05-14,39.400001525878906,39.45000076293945,38.900001525878906,39.45000076293945,8897426,0.0,0.0
2025-05-15,39.349998474121094,39.36000061035156,38.959999084472656,39.189998626708984,8679974,0.0,0.0
2025-05-16,39.43000030517578,39.970001220703125,39.369998931884766,39.720001220703125,10433059,0.0,0.0
2025-05-19,39.29999923706055,39.47999954223633,38.75,38.75,6741949,0.0,0.0
2025-05-20,39.029998779296875,39.060001373291016,38.54999923706055,38.599998474121094,7068394,0.0,0.0
2025-05-21,38.72999954223633,38.939998626708984,38.31999969482422,38.650001525878906,7003719,0.0,0.0
2025-05-22,38.56999969482422,38.7599983215332,38.45000076293945,38.630001068115234,5995013,0.0,0.0
2025-05-23,38.40999984741211,38.630001068115234,38.33000183105469,38.349998474121094,6094463,0.0,0.0
2025-05-26,38.599998474121094,38.63999938964844,38.22999954223633,38.56999969482422,5254368,0.0,0.0
2025-05-27,38.56999969482422,38.71500015258789,38.189998626708984,38.63999938964844,6446469,0.0,0.0
2025-05-28,38.650001525878906,39.01499938964844,38.27000045776367,38.45000076293945,7462593,0.0,0.0
2025-05-29,38.599998474121094,38.68000030517578,38.040000915527344,38.150001525878906,9337472,0.0,0.0
2025-05-30,38.09000015258789,38.34000015258789,38.040000915527344,38.25,21266999,0.0,0.0
2025-06-02,38.099998474121094,38.2599983215332,37.650001525878906,37.779998779296875,7279689,0.0,0.0
2025-06-03,38.029998779296875,38.16999816894531,37.560001373291016,37.560001373291016,9092695,0.0,0.0
2025-06-04,37.630001068115234,38.125,37.61000061035156,37.95000076293945,8472742,0.0,0.0
2025-06-05,37.88999938964844,38.27000045776367,37.84000015258789,37.97999954223633,8451413,0.0,0.0
2025-06-06,38.20000076293945,38.435001373291016,38.13999938964844,38.22999954223633,8368361,0.0,0.0
2025-06-10,38.439998626708984,38.70000076293945,38.189998626708984,38.47999954223633,8423622,0.0,0.0
2025-06-11,39.11000061035156,39.38999938964844,39.0,39.04999923706055,8321571,0.0,0.0
2025-06-12,38.9900016784668,39.0,38.34000015258789,38.34000015258789,8853092,0.0,0.0
2025-06-13,37.959999084472656,38.130001068115234,37.279998779296875,37.34000015258789,12726428,0.0,0.0
2025-06-16,36.939998626708984,37.72999954223633,36.91999816894531,37.439998626708984,7995056,0.0,0.0
2025-06-17,37.5,37.630001068115234,36.97999954223633,37.29999923706055,9427801,0.0,0.0
2025-06-18,36.84000015258789,37.0,36.689998626708984,36.86000061035156,11797500,0.0,0.0
2025-06-19,36.709999084472656,36.79999923706055,36.02000045776367,36.130001068115234,10816544,0.0,0.0
2025-06-20,36.33000183105469,36.349998474121094,35.880001068115234,36.209999084472656,26948926,0.0,0.0
2025-06-23,35.79999923706055,35.95000076293945,35.52000045776367,35.63999938964844,7060066,0.0,0.0
2025-06-24,36.45000076293945,36.599998474121094,36.099998474121094,36.47999954223633,8837818,0.0,0.0
2025-06-25,36.130001068115234,36.36000061035156,35.790000915527344,36.11000061035156,9462857,0.0,0.0
2025-06-26,36.040000915527344,36.310001373291016,35.97999954223633,36.119998931884766,6796840,0.0,0.0
2025-06-27,36.869998931884766,37.70000076293945,36.79999923706055,37.529998779296875,14244476,0.0,0.0
2025-06-30,37.18000030517578,37.20000076293945,36.540000915527344,36.75,12990646,0.0,0.0
2025-07-01,36.63999938964844,36.81999969482422,36.36000061035156,36.56999969482422,7856950,0.0,0.0
2025-07-02,37.0,37.349998474121094,36.7599983215332,37.20000076293945,9145015,0.0,0.0
2025-07-03,38.400001525878906,39.27000045776367,38.369998931884766,39.27000045776367,16531066,0.0,0.0
